geneName,fullGeneName,Genename,Defline,Description,piDeprived,piReplete,log2FC,pvalue
Cre15.g638950,Cre15.g638950.t1.2,,"","",33,29,0.186413124230881,0.262886680087825
Cre15.g639000,Cre15.g639000.t1.1,,"","",35,16,1.12928301694497,0.00230065485588327
Cre15.g639100,Cre15.g639100.t1.1,,"","",474,252,0.911463325398343,0
Cre15.g639150,Cre15.g639150.t1.2,,"","",229,203,0.173867870911768,0.0969359492750644
Cre15.g639300,Cre15.g639300.t1.2,,"","",16,30,-0.906890595608518,0.0270380159294348
Cre15.g639304,Cre15.g639304.t1.1,CLR12,"predicted protein of CLR family","belongs to a family of at least 24 Chlamydomonas proteins with multiple copies (up to dozens) of a 40-48 AA repeat similar to DUF1601 (found exclusively in the gammaproteobacterium Coxiella burnetti); this repeat probably forms a stack of alpha helices; it is also found in Ostreococcus (2 proteins) and in Arabidopsis (At2g31890); linked to CLR13 and CLR11",81,102,-0.332575339086871,0.0695380886382154
Cre15.g639308,Cre15.g639308.t1.1,,"","",88,107,-0.28203536776385,0.0986349445308666
Cre15.g639500,Cre15.g639500.t1.1,,"","",42,50,-0.251538766995965,0.232853722886531
Cre15.g639600,Cre15.g639600.t1.2,,"","",29,25,0.214124805352847,0.248308717658967
Cre15.g639700,Cre15.g639700.t1.2,,"","",30,19,0.658963082164933,0.0427165665786974
Cre15.g639750,Cre15.g639750.t1.2,,"","",53,59,-0.154722594798642,0.318399885807116
Cre15.g639800,Cre15.g639800.t1.2,,"","",89,95,-0.0941221773645501,0.356265386856354
Cre15.g639900,Cre15.g639900.t1.2,,"","",57,26,1.13245029602365,0.000189171381580366
Cre15.g639950,Cre15.g639950.t1.2,,"","",28,17,0.719892080807265,0.0362271300812722
Cre15.g640000,Cre15.g640000.t1.2,,"","",265,145,0.869939459435627,8.75813865874875e-10
Cre15.g640050,Cre15.g640050.t1.1,,"","",30,22,0.447458976971221,0.105804284380758
Cre15.g640100,Cre15.g640100.t1.1,,"","",31,17,0.866733469136536,0.0146524733602647
Cre15.g640150,Cre15.g640150.t1.2,,"","",77,28,1.4594316186373,3.24485857516876e-07
Cre15.g640152,Cre15.g640152.t1.1,,"","",19,17,0.160464672193246,0.308859658514848
Cre15.g640218,Cre15.g640218.t1.1,,"","",22,8,1.4594316186373,0.0026114396750927
Cre15.g640250,Cre15.g640250.t1.1,,"","",73,46,0.666262602823004,0.00498316216899763
Cre15.g640300,Cre15.g640300.t1.2,,"","",36,42,-0.222392421336448,0.285793359001536
Cre15.g640350,Cre15.g640350.t1.1,,"","",47,26,0.854149133536545,0.00477110571293271
Cre15.g640400,Cre15.g640400.t1.2,CLR4,"predicted protein of CLR family","belongs to a family of at least 24 Chlamydomonas proteins with multiple copies (up to dozens) of a 40-48 AA repeat similar to DUF1601 (found exclusively in the gammaproteobacterium Coxiella burnetti); this repeat probably forms a stack of alpha helices; it is also found in Ostreococcus (2 proteins) and in Arabidopsis (At2g31890); distantly linked to CLR11, 12, 13",44,42,0.067114195858537,0.373267191144529
Cre15.g640450,Cre15.g640450.t1.1,,"","",55,41,0.423807708906576,0.0626728485942464
Cre15.g640500,Cre15.g640500.t1.1,,"","",41,23,0.833990048561071,0.00842909502214062
Cre15.g640550,Cre15.g640550.t1.1,,"","",23,11,1.06413033741972,0.0121532550547272
Cre15.g640600,Cre15.g640600.t1.1,,"","",43,13,1.72582503656101,1.04382841091821e-05
Cre15.g640650,Cre15.g640650.t1.2,,"","",26,19,0.452512204697507,0.116346595954155
Cre15.g640700,Cre15.g640700.t1.1,,"","",84,71,0.242570303274078,0.130366044000301
Cre15.g640750,Cre15.g640750.t1.2,,"","",82,71,0.207804885113402,0.165996625719932
Cre15.g640800,Cre15.g640800.t1.1,,"","",17,18,-0.082462160191973,0.5
Cre15.g640850,Cre15.g640850.t1.2,,"","",140,201,-0.521768674233962,0.000563267560661728
Cre15.g640900,Cre15.g640900.t1.1,,"","",181,133,0.444563451582016,0.00280152750608942
Cre15.g640950,Cre15.g640950.t1.2,,"","",16,16,0,0.43002503295429
Cre15.g641000,Cre15.g641000.t1.1,,"","",65,78,-0.263034405833794,0.157812448721671
Cre15.g641100,Cre15.g641100.t1.2,,"","",30,12,1.32192809488736,0.00144362398714293
Cre15.g641200,Cre15.g641200.t1.1,,"","",626,1931,-1.62511360201803,5.83522912771932e-154
Cre15.g641250,Cre15.g641250.t1.1,,"","",28,32,-0.192645077942396,0.349441713810003
Cre15.g641300,Cre15.g641300.t1.1,,"","",29,14,1.05062607306997,0.00685909252933925
Cre15.g641350,Cre15.g641350.t1.1,,"","",144,146,-0.0198995574377049,0.476593489339232
Cre15.g641400,Cre15.g641400.t1.1,,"","",54,41,0.397335497545385,0.0752590319451147
Cre15.g641450,Cre15.g641450.t1.2,,"","",23,8,1.52356195605701,0.0016634464263916
Cre15.g641600,Cre15.g641600.t1.1,,"","",50,57,-0.189033824390017,0.281046342526895
Cre15.g641650,Cre15.g641650.t1.2,,"","",21,20,0.070389327891398,0.377614328752315
Cre15.g641700,Cre15.g641700.t1.2,,"","",27,34,-0.332575339086871,0.221313002473236
Cre15.g641750,Cre15.g641750.t1.2,,"","",105,70,0.584962500721156,0.00316892716539052
Cre15.g641800,Cre15.g641800.t1.1,RABE1,"small Rab-related GTPase","Expressed protein. Similar to the RabE/Rab8 class of small GTPases; homologue of YptV2 [gi|549809|sp|P36861|YPTV2_VOLCA]",128,90,0.508146903670325,0.00405427501781397
Cre15.g641850,Cre15.g641850.t1.1,,"","",26,21,0.308122295362332,0.190846698831606
Cre15.g641883,Cre15.g641883.t1.1,,"","",273,185,0.56137568040354,1.51501138541121e-05
Cre15.g641900,Cre15.g641900.t1.1,,"","",119,120,-0.012072832300575,0.5
Cre15.g642050,Cre15.g642050.t1.1,,"","",30,57,-0.925999418556223,0.0025067994500732
Cre15.g642300,Cre15.g642300.t1.1,,"","",23,25,-0.120294233717712,0.442716748643257
Cre15.g642362,Cre15.g642362.t1.1,,"","",1452,1058,0.456701825881725,1.4432899320127e-15
Cre15.g642482,Cre15.g642482.t1.1,,"","",21,29,-0.465663572348812,0.161118160178773
Cre15.g642645,Cre15.g642645.t1.1,,"","",18,58,-1.68805599368526,2.35662111978758e-06
Cre15.g642650,Cre15.g642650.t1.2,,"","",66,37,0.834940753729504,0.00146459729351311
Cre15.g642651,Cre15.g642651.t1.1,,"","",22,18,0.289506617194985,0.214795253921693
Cre15.g642653,Cre15.g642653.t1.1,,"","",113,124,-0.134017347971688,0.258028182000701
Cre15.g642721,Cre15.g642721.t1.1,,"","",238,170,0.485426827170242,0.000309066600862384
Cre15.g642750,Cre15.g642750.t1.1,,"","",19,21,-0.144389909335175,0.43731465619021
Cre15.g642800,Cre15.g642800.t1.1,,"","",25,27,-0.111031312388744,0.444941982638268
Cre15.g643150,Cre15.g643150.t1.1,,"","",43,47,-0.128324096975539,0.376016600799297
Cre15.g643300,Cre15.g643300.t1.1,,"","",149,23,2.69560656440515,0
Cre15.g643350,Cre15.g643350.t1.2,,"","",256,134,0.933910809542227,1.68693725655089e-10
Cre15.g643358,Cre15.g643358.t1.1,,"","",228,151,0.594485274839663,2.90918089750347e-05
Cre15.g643368,Cre15.g643368.t1.1,,"","",199,178,0.160891189577251,0.128580257621379
Cre15.g643384,Cre15.g643384.t1.1,,"","",29,27,0.103093492964104,0.34443988036167
Cre15.g643400,Cre15.g643400.t1.1,,"","",57,25,1.18903382439002,0.000110982017496708
Cre15.g643450,Cre15.g643450.t1.2,,"","",121,72,0.748938235832282,0.000148376310647902
Cre15.g643451,Cre15.g643451.t1.1,,"","",26,36,-0.46948528330122,0.126427197094055
Cre15.g643499,Cre15.g643499.t1.1,,"","",33,28,0.237039197300849,0.221313002473236
Cre15.g643500,Cre15.g643500.t1.2,,"","",41,24,0.772589503896928,0.012405987285776
Cre15.g643515,Cre15.g643515.t1.1,,"","",27,18,0.584962500721156,0.0675782254228351
Cre15.g643550,Cre15.g643550.t1.1,PDX1,"pyridoxin biosynthesis protein","putative ethylene-inducible protein",2971,2502,0.247866815669595,1.02926556166949e-10
Cre15.g643600,Cre15.g643600.t1.1,SUFB,"iron-sulfur cluster assembly protein","ABC-type system involved in Fe-S cluster assembly, likely localized to plastid",456,367,0.313253761321529,0.000844671202996916
Cre15.g643650,Cre15.g643650.t1.2,,"","",88,105,-0.254813899028825,0.124688345021818
Cre15.g643668,Cre15.g643668.t1.1,,"","",326,363,-0.155097583764673,0.0850882712842468
Cre15.g643675,Cre15.g643675.t1.1,,"","",764,993,-0.378221079492625,2.56427878171057e-08
Cre15.g643700,Cre15.g643700.t1.2,RLS6,"hypothetical protein","Member of a family of proteins [PMID: 16720695, 16622701] related to Volvox carteri RegA, which is a putative transcription repressor [PMID: 9895312] containing a SAND domain (IPR000770 SAND; PF01342).",37,45,-0.282399730700725,0.219852714592911
Cre15.g643740,Cre15.g643740.t1.1,,"","",1065,698,0.609554488903548,0
Cre15.g643750,Cre15.g643750.t1.1,,"","",197,139,0.503110746732869,0.000627075987446046
Cre15.g643800,Cre15.g643800.t1.2,,"","",90,61,0.561115758766789,0.00717982144400264
Cre15.g643850,Cre15.g643850.t1.1,,"","",61,34,0.843274496312547,0.00191643619243775
Cre15.g644000,Cre15.g644000.t1.2,,"","",381,308,0.306860646798421,0.00238957870421297
Cre15.g644200,Cre15.g644200.t1.1,,"","",92,37,1.31410859042806,2.7162103655165e-07
Cre15.g644500,Cre15.g644500.t1.1,,"","",55,60,-0.125530882083859,0.354661365161413
Cre15.g644650,Cre15.g644650.t1.1,,"","",492,255,0.948161068480382,0
Cre15.g644700,Cre15.g644700.t1.1,,"","",57,62,-0.121306296222134,0.357013156242393
Cre15.g644750,Cre15.g644750.t1.2,,"","",27,14,0.947532580105864,0.0137665779147937
Cre15.g644800,Cre15.g644800.t1.1,RPN9,"26S proteasome regulatory subunit","26S proteasome regulatory complex, lid subcomplex, non-ATPase subunit RPN9 (subunit 9) (PSD11) (PSMD11); 26S proteasome regulatory complex, lid subcomplex, non-ATPase subunit RPN9 (subunit 13) (PSD13) (PSMD13)",275,268,0.0371986179542496,0.365699087197014
Cre15.g644850,Cre15.g644850.t1.2,PPD2,"Pyruvate phosphate dikinase","Pyruvate phosphate dikinase (PPDK) (EC 2.7.9.1); Pyruvate orthophosphate dikinase (PODK), plastid precursor; similar to Flavaria pringlei plastid PPDK (GenBank CAA53223)and predicted organelle target sequence (Target-P)",202,251,-0.313332071198977,0.0120059727969714
Cre15.g644900,Cre15.g644900.t1.1,,"","",84,64,0.39231742277876,0.0419833086219652
Cre15.g644950,Cre15.g644950.t1.1,,"","",236,131,0.849220047824391,1.26252236443136e-08
Cre15.g645000,Cre15.g645000.t1.1,MRP2,"ABC transporter, multidrug resistance associated protein","putative ABC transporter, MRP subfamily, membrane protein PMID: 15710683",800,416,0.943416471633633,0
Cre15.g645050,Cre15.g645050.t1.1,,"","",296,278,0.0905122929054424,0.213888425893179
Cre15.g645100,Cre15.g645100.t1.1,,"","",144,102,0.497499659470817,0.00300077199235771
Cre15.g645150,Cre15.g645150.t1.1,,"","",23,25,-0.120294233717712,0.442716748643257
Cre15.g645300,Cre15.g645300.t1.2,,"","",90,62,0.5376567859428,0.00918369605530522
Cre15.g645444,Cre15.g645444.t1.1,,"","",37,14,1.40209844357135,0.000310521728113855
Cre15.g645600,Cre15.g645600.t1.1,,"","",198,151,0.390951880754531,0.00504338783235503
Cre15.g645700,Cre15.g645700.t1.1,,"","",22,23,-0.0641303374197156,0.5
Cre15.g645735,Cre15.g645735.t1.1,,"","",96,32,1.58496250072116,2.07799766283046e-09
Cre15.g645750,Cre15.g645750.t1.1,,"","",45,49,-0.122856747785533,0.378594537071203
Cre15.g645850,Cre15.g645850.t1.2,,"","",58,57,0.0250909809628305,0.426077763314856
Cre15.g645900,Cre15.g645900.t1.1,,"","",30,25,0.263034405833794,0.209377094134508
Cre15.g645950,Cre15.g645950.t1.1,CYP97A5,"cytochrome P450, carotenoid hydroxylase","Cytochrome P450. CYP97A3 of Arabidopsis is a carotenoid beta-ring hydroxylase [PMID: 16492736]. CYP97C1 of Arabidopsis (LUT1) is a carotenoid epsilon-ring hydroxylase [PMID: 14709673]",217,291,-0.423324110463805,0.000589461447067246
Cre15.g646000,Cre15.g646000.t1.1,,"","",373,772,-1.04942521701284,7.08225754520853e-33
Cre15.g646050,Cre15.g646050.t1.2,,"","",84,56,0.584962500721156,0.00697866706242123
Cre15.g646100,Cre15.g646100.t1.2,,"","",1664,1199,0.472823774726869,0
Cre15.g646150,Cre15.g646150.t1.1,FTSZ2,"plastid division protein FtsZ2","_",285,147,0.95514576421574,7.58459961502922e-12
Cre15.g646200,Cre15.g646200.t1.2,,"","",161,122,0.400179540551731,0.00863207594508053
Cre15.g646250,Cre15.g646250.t1.1,,"","",958,986,-0.0415619906417312,0.270151120088137
Cre15.g646300,Cre15.g646300.t1.1,FAP115,"Flagellar Associated Protein","Flagellar Associated Protein, found in the flagellar proteome [PMID: 15998802]",2295,1517,0.597273068054137,0
Cre15.g646350,Cre15.g646350.t1.1,,"","",325,278,0.22535483519231,0.0252635483292581
Cre15.g646400,Cre15.g646400.t1.2,,"","",491,349,0.492495988105041,3.79710934694799e-07
Cre15.g646600,Cre15.g646600.t1.2,,"","",35,36,-0.0406419844973459,0.5
Cre15.g646650,Cre15.g646650.t1.2,,"","",23,12,0.938599455335857,0.0204797957558185
Cre15.g646700,Cre15.g646700.t1.2,,"","",38,24,0.662965012722429,0.0279486133498555
Cre15.g646750,Cre15.g646750.t1.1,,"","",23,19,0.275634442613427,0.220399533671298
Cre15.g646800,Cre15.g646800.t1.2,,"","",52,26,1,0.00101557018708132
Cre15.g646801,Cre15.g646801.t1.1,,"","",369,194,0.927564163873268,3.74145159298678e-14
Cre15.g646850,Cre15.g646850.t1.2,,"","",32,33,-0.0443941193584534,0.5
Cre15.g646950,Cre15.g646950.t1.2,PTK16,"Protein tyrosine kinase","Putative protein tyrosine kinase identified through multi-level HMM library for kinase classification (PMID: 17557329)",25,33,-0.400537929583729,0.179071650903069
Cre15.g647000,Cre15.g647000.t1.2,,"","",133,178,-0.420450995465208,0.00623551129069667
Cre15.g647050,Cre15.g647050.t1.2,PDE25,"3',5'-cyclic-nucleotide phosphodiesterase","Calmodulin dependent PDE1B1 protein from Homo Sapiens is closest relative",35,76,-1.11864449649862,6.23281224531632e-05
Cre15.g647100,Cre15.g647100.t1.2,,"","",19,12,0.662965012722429,0.0748063921928406
Cre15.g647200,Cre15.g647200.t1.2,_,"ERA-like, small Ras-type GTPase","Hypothetical Conserved Protein. Similar to ERG, a Ras-type GTPase involved in cell cycle control and cell division in mitochondria.; probably imported into mitochondria based on homology and possible presequence at N-terminus",49,52,-0.085729874025884,0.421191049253872
Cre15.g647252,Cre15.g647252.t1.1,,"","",124,27,2.19930880822341,0
Cre15.g647350,Cre15.g647350.t1.1,,"","",55,37,0.57190634789571,0.023505780822427
Cre15.g647400,Cre15.g647400.t1.1,,"","",14,24,-0.777607578663552,0.0716533271479421
Cre15.g647450,Cre15.g647450.t1.1,DHC9,"Dynein heavy chain 9","Dynein Heavy Chain 9 (Putative flagellar inner arm dynein heavy chain)",18,14,0.362570079384708,0.188542793737725
Cre16.g647500,Cre16.g647500.t1.2,,"","",60,103,-0.7796099315747,0.000472146401257932
Cre16.g647534,Cre16.g647534.t1.1,NRX4,"nucleoredoxin","related to animal thioredoxin, nucleoredoxin",329,162,1.02209377085062,9.43689570931383e-15
Cre16.g647600,Cre16.g647600.t1.1,_,"SNF2 superfamily protein","ChromDB CHR3417. Putative ATPase; member of the SNF2 superfamily of chromatin remodeling proteins",30,12,1.32192809488736,0.00144362398714293
Cre16.g647650,Cre16.g647650.t1.2,,"","",50,42,0.251538766995964,0.174070645159603
Cre16.g647700,Cre16.g647700.t1.2,,"","",120,83,0.531851164261594,0.0037492672266034
Cre16.g647800,Cre16.g647800.t1.2,,"","",21,22,-0.0671141958585369,0.5
Cre16.g647900,Cre16.g647900.t1.2,,"","",20,23,-0.201633861169651,0.380395821280672
Cre16.g647950,Cre16.g647950.t1.2,,"","",55,24,1.1963972128035,0.000131818388232618
Cre16.g648000,Cre16.g648000.t1.1,,"","",146,155,-0.0862998463942204,0.322395285270881
Cre16.g648050,Cre16.g648050.t1.1,,"","",175,152,0.203283598388743,0.092178310095234
Cre16.g648100,Cre16.g648100.t1.2,,"","",21,13,0.691877704637668,0.0607247424777596
Cre16.g648150,Cre16.g648150.t1.2,,"","",20,14,0.514573172829758,0.114740506513044
Cre16.g648300,Cre16.g648300.t1.1,,"","",26,8,1.70043971814109,0.000410697655752301
Cre16.g648350,Cre16.g648350.t1.2,_,"proline oxidase","Contains a proline dehydrogenase domain (IPR002872). One of two putative proline oxidases in the C. reinhardtii genome. In human, a proline oxidase gene is induced by p53 (PIG6) and mediates apoptosis through a calcineurin-dependent pathway [PMID: 15914462]. In Arabidopsis a proline oxidase gene is induced in response to osmotic stress [PMID:8776899].",62,38,0.70626879694329,0.00601648786268172
Cre16.g648400,Cre16.g648400.t1.2,,"","",142,86,0.723482364802584,7.42323388164268e-05
Cre16.g648450,Cre16.g648450.t1.2,,"","",21,20,0.070389327891398,0.377614328752315
Cre16.g648550,Cre16.g648550.t1.1,HFO41,"Histone H4","_",33,30,0.137503523749935,0.307327507882731
Cre16.g648600,Cre16.g648600.t1.2,,"","",29,25,0.214124805352847,0.248308717658967
Cre16.g648650,Cre16.g648650.t1.2,,"","",56,30,0.900464326449086,0.001676637329034
Cre16.g648700,Cre16.g648700.t1.2,,"","",251,90,1.4796904576211,0
Cre16.g648750,Cre16.g648750.t1.2,_,"predicted protein","weak homology to human SMG7 that interacts with PP2A. TPR motif?",23,24,-0.0614005446641433,0.5
Cre16.g648800,Cre16.g648800.t1.1,,"","",25,31,-0.310340120612151,0.252201880011413
Cre16.g648850,Cre16.g648850.t1.1,,"","",28,27,0.0524674198941355,0.393853094835022
Cre16.g648900,Cre16.g648900.t1.1,,"","",64,57,0.167109985835258,0.233603551038483
Cre16.g649000,Cre16.g649000.t1.2,,"","",63,40,0.655351828612554,0.00880452843395485
Cre16.g649050,Cre16.g649050.t1.2,,"","",344,208,0.725825036561006,2.3028561280114e-09
Cre16.g649100,Cre16.g649100.t1.1,MAPKKK13,"Mitogen Activated Protein Kinase Kinase Kinase 13","_",141,87,0.696607856550065,0.000126527502517626
Cre16.g649150,Cre16.g649150.t1.2,,"","",179,132,0.439421657905803,0.00320007855567195
Cre16.g649200,Cre16.g649200.t1.1,,"","",101,100,0.0143552929770701,0.443930473857126
Cre16.g649250,Cre16.g649250.t1.2,,"","",60,79,-0.396890152568584,0.0632614724863181
Cre16.g649300,Cre16.g649300.t1.1,,"","",142,148,-0.0597062461242678,0.384557545127965
Cre16.g649350,Cre16.g649350.t1.2,,"","",90,70,0.362570079384708,0.04828467669589
Cre16.g649400,Cre16.g649400.t1.1,CPLD16,"RNA methyl transferase-related protein","Conserved expressed protein, RNA methyl transferase related;organelle-targeted; Arabidopsis homolog has RNA binding activity",55,69,-0.327164743253509,0.121461415990256
Cre16.g649425,Cre16.g649425.t1.1,,"","",18,25,-0.473931188332412,0.180188826467884
Cre16.g649450,Cre16.g649450.t1.2,,"","",72,58,0.31194400631474,0.0940537420079459
Cre16.g649500,Cre16.g649500.t1.2,,"","",91,57,0.674904626033955,0.00193229060857314
Cre16.g649550,Cre16.g649550.t1.2,,"","",32,30,0.0931094043914815,0.351768335677637
Cre16.g649600,Cre16.g649600.t1.1,PUF4,"Puf protein","Puf protein: contains pumilio-family RNA binding domains (PUF). Puf protein family thought to repress gene expression by affecting mRNA translation or stability.",63,64,-0.0227200765000835,0.5
Cre16.g649650,Cre16.g649650.t1.1,,"","",439,231,0.926328088119301,2.22044604925031e-16
Cre16.g649700,Cre16.g649700.t1.1,,"","",24,27,-0.169925001442312,0.389883965276537
Cre16.g649750,Cre16.g649750.t1.2,,"","",232,142,0.70823387562289,1.13285633740468e-06
Cre16.g649752,Cre16.g649752.t1.1,,"","",1357,908,0.579656518127939,0
Cre16.g649785,Cre16.g649785.t1.1,,"","",39,77,-0.981384321832653,0.000267047306764359
Cre16.g649800,Cre16.g649800.t1.2,PPR3,"pentratricopeptide-repeat protein","_",20,31,-0.632268215499513,0.0803898009059943
Cre16.g649850,Cre16.g649850.t1.2,,"","",25,20,0.321928094887362,0.185649017235505
Cre16.g649900,Cre16.g649900.t1.1,,"","",55,17,1.69389687227432,1.19865990477752e-06
Cre16.g650000,Cre16.g650000.t1.1,,"","",42,16,1.39231742277876,0.000153473507773283
Cre16.g650050,Cre16.g650050.t1.1,,"","",89,101,-0.182478051785397,0.212465964531121
Cre16.g650100,Cre16.g650100.t1.1,PETN,"subunit of the chloroplast cytochrome b6f complex","chloroplast targeted; ortholog in Volvox is germline-specific and a putative target of RegA repression",9661,13251,-0.455856804455111,4.39306846287004e-125
