Pathway-id	Pathway-name	Reaction-id	EC	Protein-id	Protein-name	Gene-id	Gene-name
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	RIBOFLAVINSYNDEAM-RXN	EC-3.5.4.26	CRE12.G542202-MONOMER	diaminohydroxyphosphoribosylaminopyrimidine deaminase	CRE12.G542202	Cre12.g542202
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	RIBOFLAVINSYNREDUC-RXN	EC-1.1.1.193	CRE06.G286850-MONOMER	5-amino-6-(5-phosphoribosylamino)uracil reductase	CRE06.G286850	Cre06.g286850
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	RIBOFLAVINSYNREDUC-RXN	EC-1.1.1.193	CRE17.G728950-MONOMER	5-amino-6-(5-phosphoribosylamino)uracil reductase	CRE17.G728950	Cre17.g728950
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	DIOHBUTANONEPSYN-RXN	EC-4.1.99.12	unknown	unknown	unknown	unknown
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	RIBOPHOSPHAT-RXN	EC-3.1.3.104	CRE09.G396500-MONOMER	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase	CRE09.G396500	Cre09.g396500
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	RIBOPHOSPHAT-RXN	EC-3.1.3.104	CRE13.G563200-MONOMER	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase	CRE13.G563200	Cre13.g563200
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	RIBOPHOSPHAT-RXN	EC-3.1.3.104	CRE03.G193300-MONOMER	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase	CRE03.G193300	Cre03.g193300
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	LUMAZINESYN-RXN	EC-2.5.1.78	CRE02.G088850-MONOMER	6,7-dimethyl-8-ribityllumazine synthase	CRE02.G088850	Cre02.g088850
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	RIBOFLAVIN-SYN-RXN	EC-2.5.1.9	CRE06.G296600-MONOMER	riboflavin synthase	CRE06.G296600	Cre06.g296600
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	FADSYN-RXN	EC-2.7.7.2	CRE13.G607600-MONOMER	FMN adenylyltransferase	CRE13.G607600	Cre13.g607600
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	FADSYN-RXN	EC-2.7.7.2	CRE13.G592500-MONOMER	FMN adenylyltransferase	CRE13.G592500	Cre13.g592500
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	RIBOFLAVINKIN-RXN	EC-2.7.1.26	CRE06.G311600-MONOMER	riboflavin kinase	CRE06.G311600	Cre06.g311600
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	RIBOFLAVINKIN-RXN	EC-2.7.1.26	CRE03.G206550-MONOMER	riboflavin kinase	CRE03.G206550	Cre03.g206550
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	RIBOFLAVINKIN-RXN	EC-2.7.1.26	CRE01.G025250-MONOMER	riboflavin kinase	CRE01.G025250	Cre01.g025250
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	RIBOFLAVINKIN-RXN	EC-2.7.1.26	CRE01.G025100-MONOMER	riboflavin kinase	CRE01.G025100	Cre01.g025100
PWY-5837	2-carboxy-1,4-naphthoquinol biosynthesis	RXN-9311	EC-3.1.2.28	CRE16.G659050-MONOMER	1,4-dihydroxy-2-naphthoyl-CoA hydrolase	CRE16.G659050	Cre16.g659050
PWY-5837	2-carboxy-1,4-naphthoquinol biosynthesis	NAPHTHOATE-SYN-RXN	EC-4.1.3.36	CRE02.G114250-MONOMER	1,4-dihydroxy-2-naphthoyl-CoA synthase	CRE02.G114250	Cre02.g114250
PWY-5837	2-carboxy-1,4-naphthoquinol biosynthesis	RXN-9310	EC-4.2.99.20	CRE16.G659050-MONOMER	(1R,6R)-2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	CRE16.G659050	Cre16.g659050
PWY-5837	2-carboxy-1,4-naphthoquinol biosynthesis	2.5.1.64-RXN	EC-2.2.1.9	CRE16.G659050-MONOMER	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	CRE16.G659050	Cre16.g659050
PWY-5837	2-carboxy-1,4-naphthoquinol biosynthesis	ISOCHORSYN-RXN	EC-5.4.4.2	unknown	unknown	unknown	unknown
PWY-5837	2-carboxy-1,4-naphthoquinol biosynthesis	O-SUCCINYLBENZOATE-COA-SYN-RXN	EC-4.2.1.113	CRE16.G659050-MONOMER	<i>o</i>-succinylbenzoate synthase	CRE16.G659050	Cre16.g659050
PWY-5837	2-carboxy-1,4-naphthoquinol biosynthesis	O-SUCCINYLBENZOATE-COA-LIG-RXN	EC-6.2.1.26	CRE01.G030900-MONOMER	<i>o</i>-succinylbenzoate&mdash;CoA ligase	CRE01.G030900	Cre01.g030900
PROUT-PWY	L-proline degradation	SPONTPRO-RXN	-	unknown	unknown	unknown	unknown
PROUT-PWY	L-proline degradation	RXN-14116	EC-1.2.1.88	CRE03.G146527-MONOMER	L-glutamate &gamma;-semialdehyde dehydrogenase	CRE03.G146527	Cre03.g146527
PROUT-PWY	L-proline degradation	RXN-14116	EC-1.2.1.88	CRE12.G520350-MONOMER	L-glutamate &gamma;-semialdehyde dehydrogenase	CRE12.G520350	Cre12.g520350
PROUT-PWY	L-proline degradation	RXN-14903	EC-1.5.5.2	CRE16.G648350-MONOMER	proline dehydrogenase	CRE16.G648350	Cre16.g648350
PROUT-PWY	L-proline degradation	RXN-14903	EC-1.5.5.2	CRE01.G036850-MONOMER	proline dehydrogenase	CRE01.G036850	Cre01.g036850
PWY-6164	3-dehydroquinate biosynthesis I	DAHPSYN-RXN	EC-2.5.1.54	CRE17.G726750-MONOMER	3-deoxy-7-phosphoheptulonate synthase	CRE17.G726750	Cre17.g726750
PWY-6164	3-dehydroquinate biosynthesis I	3-DEHYDROQUINATE-SYNTHASE-RXN	EC-4.2.3.4	CRE08.G368950-MONOMER	3-dehydroquinate synthase	CRE08.G368950	Cre08.g368950
PWY-3462	L-phenylalanine biosynthesis II	CARBOXYCYCLOHEXADIENYL-DEHYDRATASE-RXN	EC-4.2.1.91	CRE06.G261800-MONOMER	arogenate dehydratase	CRE06.G261800	Cre06.g261800
PWY-3462	L-phenylalanine biosynthesis II	PREPHENATE-TRANSAMINE-RXN	EC-2.6.1.79	unknown	unknown	unknown	unknown
PWY-3462	L-phenylalanine biosynthesis II	CHORISMATEMUT-RXN	EC-5.4.99.5	CRE03.G155200-MONOMER	chorismate mutase	CRE03.G155200	Cre03.g155200
PWY-6595	superpathway of guanosine nucleotides degradation (plants)	PWY-6606	-	unknown	unknown	unknown	unknown
PWY-6595	superpathway of guanosine nucleotides degradation (plants)	PWY-6607	-	unknown	unknown	unknown	unknown
PWY-2161B-PMN	folate polyglutamylation II	RXN-3742	EC-6.3.2.17	CRE05.G239067-MONOMER	Tetrahydrofolate synthase	CRE05.G239067	Cre05.g239067
PWY-2161B-PMN	folate polyglutamylation II	RXN-3742	EC-6.3.2.17	CRE05.G239100-MONOMER	Tetrahydrofolate synthase	CRE05.G239100	Cre05.g239100
PWY-2161B-PMN	folate polyglutamylation II	RXN-3741	EC-3.4.19.9	MONOMERIO2-5959	Folatepolyglutamate<sub>(n)</sub>	CRE07.G315050	Cre07.g315050
PWY-2161B-PMN	folate polyglutamylation II	RXN-3741	EC-3.4.19.9	CRE06.G275050-MONOMER	Folatepolyglutamate<sub>(n)</sub>	CRE06.G275050	Cre06.g275050
PWY-6698	oxalate degradation V	OXALATE-DECARBOXYLASE-RXN	EC-4.1.1.2	CRE06.G295550-MONOMER	oxalate decarboxylase	CRE06.G295550	Cre06.g295550
PLPSAL-PWY	pyridoxal 5'-phosphate salvage I	PYRIDOXKIN-RXN	EC-2.7.1.35	MONOMERIO2-5769	pyridoxal kinase	CRE03.G173800	Cre03.g173800
PLPSAL-PWY	pyridoxal 5'-phosphate salvage I	PMPOXI-RXN	EC-1.4.3.5	CRE08.G378200-MONOMER	pyridoxamine 5'-phosphate oxidase	CRE08.G378200	Cre08.g378200
PLPSAL-PWY	pyridoxal 5'-phosphate salvage I	PMPOXI-RXN	EC-1.4.3.5	CRE02.G095100-MONOMER	pyridoxamine 5'-phosphate oxidase	CRE02.G095100	Cre02.g095100
PLPSAL-PWY	pyridoxal 5'-phosphate salvage I	PNPOXI-RXN	EC-1.4.3.5	CRE08.G378200-MONOMER	pyridoxine 5'-phosphate oxidase	CRE08.G378200	Cre08.g378200
PLPSAL-PWY	pyridoxal 5'-phosphate salvage I	PNPOXI-RXN	EC-1.4.3.5	CRE02.G095100-MONOMER	pyridoxine 5'-phosphate oxidase	CRE02.G095100	Cre02.g095100
PLPSAL-PWY	pyridoxal 5'-phosphate salvage I	PYRAMKIN-RXN	EC-2.7.1.35	unknown	unknown	unknown	unknown
PLPSAL-PWY	pyridoxal 5'-phosphate salvage I	PNKIN-RXN	EC-2.7.1.35	unknown	unknown	unknown	unknown
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	RXN-12959	EC-2.7.1.174	unknown	unknown	unknown	unknown
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	RXN-12383	EC-2.3.1	GIO2-3541-MONOMER	diacylglycerol transacylase	GIO2-3541	PDAT1
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	RXN-1641	EC-2.3.1.158	GIO2-3541-MONOMER		GIO2-3541	PDAT1
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	RXN-1641	EC-2.3.1.158	CRE12.G557750-MONOMER		CRE12.G557750	Cre12.g557750
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	RXN-1641	EC-2.3.1.158	CRE02.G079050-MONOMER		CRE02.G079050	Cre02.g079050
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	RXN-1641	EC-2.3.1.158	CRE02.G079003-MONOMER		CRE02.G079003	Cre02.g079003
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	RXN-1641	EC-2.3.1.158	CRE02.G106400-MONOMER		CRE02.G106400	Cre02.g106400
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	RXN-1641	EC-2.3.1.158	CRE09.G386912-MONOMER		CRE09.G386912	Cre09.g386912
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	RXN-1641	EC-2.3.1.158	CRE06.G299050-MONOMER		CRE06.G299050	Cre06.g299050
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	RXN-1623	EC-2.3.1.51	CRE06.G289800-MONOMER	acyl-CoA:1-acyl-sn-glycerol-3-phosphate 2-<i>O</i>-acyltransferase	CRE06.G289800	Cre06.g289800
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	RXN-1623	EC-2.3.1.51	CRE09.G402404-MONOMER	acyl-CoA:1-acyl-sn-glycerol-3-phosphate 2-<i>O</i>-acyltransferase	CRE09.G402404	Cre09.g402404
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	RXN-1623	EC-2.3.1.51	CRE09.G398289-MONOMER	acyl-CoA:1-acyl-sn-glycerol-3-phosphate 2-<i>O</i>-acyltransferase	CRE09.G398289	Cre09.g398289
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	RXN-1623	EC-2.3.1.51	CRE17.G738350-MONOMER	acyl-CoA:1-acyl-sn-glycerol-3-phosphate 2-<i>O</i>-acyltransferase	CRE17.G738350	Cre17.g738350
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	RXN-1623	EC-2.3.1.51	CRE01.G000300-MONOMER	acyl-CoA:1-acyl-sn-glycerol-3-phosphate 2-<i>O</i>-acyltransferase	CRE01.G000300	Cre01.g000300
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	RXN-1381	EC-2.3.1.15	CRE06.G273250-MONOMER	acyl-CoA:<i>sn</i>-glycerol-3-phosphate 1-<i>O</i>-acyltransferase	CRE06.G273250	Cre06.g273250
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	RXN-1381	EC-2.3.1.15	CRE02.G143000-MONOMER	acyl-CoA:<i>sn</i>-glycerol-3-phosphate 1-<i>O</i>-acyltransferase	CRE02.G143000	Cre02.g143000
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN	EC-2.3.1.20	CRE08.G377300-MONOMER	acyl-CoA:diacylglycerol acyltransferase	CRE08.G377300	Cre08.g377300
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN	EC-2.3.1.20	CRE08.G365950-MONOMER	acyl-CoA:diacylglycerol acyltransferase	CRE08.G365950	Cre08.g365950
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN	EC-2.3.1.20	CRE03.G205050-MONOMER	acyl-CoA:diacylglycerol acyltransferase	CRE03.G205050	Cre03.g205050
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN	EC-2.3.1.20	CRE01.G045903-MONOMER	acyl-CoA:diacylglycerol acyltransferase	CRE01.G045903	Cre01.g045903
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN	EC-2.3.1.20	CRE12.G521650-MONOMER	acyl-CoA:diacylglycerol acyltransferase	CRE12.G521650	Cre12.g521650
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN	EC-2.3.1.20	CRE12.G557750-MONOMER	acyl-CoA:diacylglycerol acyltransferase	CRE12.G557750	Cre12.g557750
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	PHOSPHATIDATE-PHOSPHATASE-RXN	EC-3.1.3.4	CRE16.G673553-MONOMER	phosphatidate phosphatase	CRE16.G673553	Cre16.g673553
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	PHOSPHATIDATE-PHOSPHATASE-RXN	EC-3.1.3.4	CRE06.G272400-MONOMER	phosphatidate phosphatase	CRE06.G272400	Cre06.g272400
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	PHOSPHATIDATE-PHOSPHATASE-RXN	EC-3.1.3.4	CRE06.G295250-MONOMER	phosphatidate phosphatase	CRE06.G295250	Cre06.g295250
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	PHOSPHATIDATE-PHOSPHATASE-RXN	EC-3.1.3.4	CRE05.G230900-MONOMER	phosphatidate phosphatase	CRE05.G230900	Cre05.g230900
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	PHOSPHATIDATE-PHOSPHATASE-RXN	EC-3.1.3.4	CRE03.G150050-MONOMER	phosphatidate phosphatase	CRE03.G150050	Cre03.g150050
TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis	PHOSPHATIDATE-PHOSPHATASE-RXN	EC-3.1.3.4	CRE12.G506600-MONOMER	phosphatidate phosphatase	CRE12.G506600	Cre12.g506600
GLYOXDEG-PWY	glycolate and glyoxylate degradation II	GLYCOLATEDEHYDRO-RXN	EC-1.1.99.14	CRE06.G288700-MONOMER	glycolate dehydrogenase	CRE06.G288700	Cre06.g288700
GLYOXDEG-PWY	glycolate and glyoxylate degradation II	GLYCOLATEDEHYDRO-RXN	EC-1.1.99.14	MONOMERIO2-15	glycolate dehydrogenase	GIO2-1906	GDH
GLYOXDEG-PWY	glycolate and glyoxylate degradation II	MALSYN-RXN	EC-2.3.3.9	CRE03.G144807-MONOMER	malate synthase A	CRE03.G144807	Cre03.g144807
PWY-7152	pinolenate and coniferonate biosynthesis	RXN-13857	EC-1.14.19.12	MONOMERIO2-5738	&alpha;-linolenate 5-desaturase	CRE10.G453600	Cre10.g453600
PWY-7152	pinolenate and coniferonate biosynthesis	RXN-13857	EC-1.14.19.12	MONOMER-17794	&alpha;-linolenate 5-desaturase	G-15466	DES
PWY-7152	pinolenate and coniferonate biosynthesis	RXN-13858	EC-1.14.19.12	MONOMERIO2-5738	linoleate 5-desaturase	CRE10.G453600	Cre10.g453600
PWY-7152	pinolenate and coniferonate biosynthesis	RXN-13858	EC-1.14.19.12	MONOMER-17794	linoleate 5-desaturase	G-15466	DES
PWY-7560	methylerythritol phosphate pathway II	IPPISOM-RXN	EC-5.3.3.2	CRE08.G381800-MONOMER	isopentenyl-diphosphate &Delta;-isomerase	CRE08.G381800	Cre08.g381800
PWY-7560	methylerythritol phosphate pathway II	IPPISOM-RXN	EC-5.3.3.2	CRE11.G467544-MONOMER	isopentenyl-diphosphate &Delta;-isomerase	CRE11.G467544	Cre11.g467544
PWY-7560	methylerythritol phosphate pathway II	2.7.7.60-RXN	EC-2.7.7.60	CRE16.G679669-MONOMER	2-<i>C</i>-methyl-D-erythritol 4-phosphate cytidylyltransferase	CRE16.G679669	Cre16.g679669
PWY-7560	methylerythritol phosphate pathway II	2.7.1.148-RXN	EC-2.7.1.148	CRE02.G145050-MONOMER	4-(cytidine 5'-diphospho)-2-<i>C</i>-methyl-D-erythritol kinase	CRE02.G145050	Cre02.g145050
PWY-7560	methylerythritol phosphate pathway II	ISPH2-RXN	EC-1.17.7.4	CRE08.G372950-MONOMER	isopentenyl-diphosphate:NAD(P)+ oxidoreductase	CRE08.G372950	Cre08.g372950
PWY-7560	methylerythritol phosphate pathway II	RXN0-884	EC-1.17.7.4	CRE08.G372950-MONOMER	dimethylallyl-diphosphate:NAD(P)+ oxidoreductase	CRE08.G372950	Cre08.g372950
PWY-7560	methylerythritol phosphate pathway II	RXN0-882	EC-1.17.7.1	CRE12.G490350-MONOMER	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	CRE12.G490350	Cre12.g490350
PWY-7560	methylerythritol phosphate pathway II	RXN0-302	EC-4.6.1.12	CRE12.G503550-MONOMER	2-<i>C</i>-methyl-D-erythritol 2,4-cyclodiphosphate synthase	CRE12.G503550	Cre12.g503550
PWY-7560	methylerythritol phosphate pathway II	DXPREDISOM-RXN	EC-1.1.1.267	CRE12.G546050-MONOMER	1-deoxy-D-xylulose 5-phosphate reductoisomerase	CRE12.G546050	Cre12.g546050
PWY-7560	methylerythritol phosphate pathway II	DXS-RXN	EC-2.2.1.7	CRE07.G356350-MONOMER	1-deoxy-D-xylulose-5-phosphate synthase	CRE07.G356350	Cre07.g356350
PWY-5098	chlorophyll <i>a</i> degradation I	RXN-17253	-	unknown	unknown	unknown	unknown
PWY-5098	chlorophyll <i>a</i> degradation I	RXN-17252	-	CRE11.G476500-MONOMER	pheophorbide <i>a</i> oxygenase	CRE11.G476500	Cre11.g476500
PWY-5098	chlorophyll <i>a</i> degradation I	RXN-17252	-	CRE06.G278245-MONOMER	pheophorbide <i>a</i> oxygenase	CRE06.G278245	Cre06.g278245
PWY-5098	chlorophyll <i>a</i> degradation I	RXN-17252	-	CRE06.G305650-MONOMER	pheophorbide <i>a</i> oxygenase	CRE06.G305650	Cre06.g305650
PWY-5098	chlorophyll <i>a</i> degradation I	RXN-17252	-	MONOMERIO2-5866	pheophorbide <i>a</i> oxygenase	CRE17.G724600	Cre17.g724600
PWY-5098	chlorophyll <i>a</i> degradation I	RXN-17252	-	CRE17.G724700-MONOMER	pheophorbide <i>a</i> oxygenase	CRE17.G724700	Cre17.g724700
PWY-5098	chlorophyll <i>a</i> degradation I	RXN-17252	-	CRE13.G583050-MONOMER	pheophorbide <i>a</i> oxygenase	CRE13.G583050	Cre13.g583050
PWY-5098	chlorophyll <i>a</i> degradation I	RXN-17252	-	CRE03.G173450-MONOMER	pheophorbide <i>a</i> oxygenase	CRE03.G173450	Cre03.g173450
PWY-5098	chlorophyll <i>a</i> degradation I	RXN-17252	-	CRE10.G450550-MONOMER	pheophorbide <i>a</i> oxygenase	CRE10.G450550	Cre10.g450550
PWY-5098	chlorophyll <i>a</i> degradation I	3.1.1.82-RXN	EC-3.1.1.82	unknown	unknown	unknown	unknown
PWY-5098	chlorophyll <i>a</i> degradation I	RXN-7739	EC-4.99.1.10	unknown	unknown	unknown	unknown
PWY-5098	chlorophyll <i>a</i> degradation I	RXN-7741	EC-1.3.7.12	unknown	unknown	unknown	unknown
PWY-5098	chlorophyll <i>a</i> degradation I	RXN-7738	EC-3.1.1.14	MONOMERIO2-14	chlorophyllase	GIO2-1905	CHL1
PWY-621	sucrose degradation III (sucrose invertase)	3.2.1.48-RXN	EC-3.2.1.26	CRE12.G488050-MONOMER	sucrose &alpha;-glucosidase	CRE12.G488050	Cre12.g488050
PWY-621	sucrose degradation III (sucrose invertase)	GLUCOKIN-RXN	EC-2.7.1.1	CRE01.G032700-MONOMER	glucokinase	CRE01.G032700	Cre01.g032700
PWY-621	sucrose degradation III (sucrose invertase)	PGLUCISOM-RXN	EC-5.3.1.9	MONOMERIO2-5771	glucose-6-phosphate isomerase	CRE03.G175400	Cre03.g175400
PWY-621	sucrose degradation III (sucrose invertase)	FRUCTOKINASE-RXN	EC-2.7.1.4	CRE13.G561850-MONOMER	fructokinase	CRE13.G561850	Cre13.g561850
PWY-6619	adenine and adenosine salvage VI	ADENOSINE-KINASE-RXN	EC-2.7.1.20	CRE07.G331800-MONOMER	adenosine kinase	CRE07.G331800	Cre07.g331800
PWY-6619	adenine and adenosine salvage VI	ADENOSINE-KINASE-RXN	EC-2.7.1.20	CRE03.G204601-MONOMER	adenosine kinase	CRE03.G204601	Cre03.g204601
THIOREDOX-PWY	thioredoxin pathway	THIOREDOXIN-RXN	-	unknown	unknown	unknown	unknown
THIOREDOX-PWY	thioredoxin pathway	THIOREDOXIN-REDUCT-NADPH-RXN	EC-1.8.1.9	CRE08.G368400-MONOMER	thioredoxin reductase	CRE08.G368400	Cre08.g368400
THIOREDOX-PWY	thioredoxin pathway	THIOREDOXIN-REDUCT-NADPH-RXN	EC-1.8.1.9	CRE07.G355600-MONOMER	thioredoxin reductase	CRE07.G355600	Cre07.g355600
THIOREDOX-PWY	thioredoxin pathway	THIOREDOXIN-REDUCT-NADPH-RXN	EC-1.8.1.9	CRE07.G325743-MONOMER	thioredoxin reductase	CRE07.G325743	Cre07.g325743
THIOREDOX-PWY	thioredoxin pathway	THIOREDOXIN-REDUCT-NADPH-RXN	EC-1.8.1.9	CRE13.G584200-MONOMER	thioredoxin reductase	CRE13.G584200	Cre13.g584200
THIOREDOX-PWY	thioredoxin pathway	THIOREDOXIN-REDUCT-NADPH-RXN	EC-1.8.1.9	CRE02.G098850-MONOMER	thioredoxin reductase	CRE02.G098850	Cre02.g098850
THIOREDOX-PWY	thioredoxin pathway	THIOREDOXIN-REDUCT-NADPH-RXN	EC-1.8.1.9	CRE01.G054150-MONOMER	thioredoxin reductase	CRE01.G054150	Cre01.g054150
THIOREDOX-PWY	thioredoxin pathway	THIOREDOXIN-REDUCT-NADPH-RXN	EC-1.8.1.9	CRE12.G550400-MONOMER	thioredoxin reductase	CRE12.G550400	Cre12.g550400
PWY-7039	phosphatidate metabolism, as a signaling molecule	3.1.4.11-RXN	EC-3.1.4.11	CRE06.G270200-MONOMER	1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase	CRE06.G270200	Cre06.g270200
PWY-7039	phosphatidate metabolism, as a signaling molecule	3.1.4.11-RXN	EC-3.1.4.11	MONOMERIO2-5884	1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase	CRE06.G266200	Cre06.g266200
PWY-7039	phosphatidate metabolism, as a signaling molecule	RXN-13336	EC-2.7.4	unknown	unknown	unknown	unknown
PWY-7039	phosphatidate metabolism, as a signaling molecule	PHOSCHOL-RXN	EC-3.1.4.4	MONOMERIO2-5858	phosphatidylcholine cholineesterase	CRE05.G239850	Cre05.g239850
PWY-7039	phosphatidate metabolism, as a signaling molecule	PHOSCHOL-RXN	EC-3.1.4.4	CRE13.G591900-MONOMER	phosphatidylcholine cholineesterase	CRE13.G591900	Cre13.g591900
PWY-7039	phosphatidate metabolism, as a signaling molecule	RXN-11277	EC-3.1.3.81	CRE05.G230900-MONOMER	diacylglycerol pyrophosphate phosphatase	CRE05.G230900	Cre05.g230900
PWY-7039	phosphatidate metabolism, as a signaling molecule	DIACYLGLYKIN-RXN	EC-2.7.1.107	CRE07.G325550-MONOMER	diacylglycerol kinase	CRE07.G325550	Cre07.g325550
PWY-7039	phosphatidate metabolism, as a signaling molecule	DIACYLGLYKIN-RXN	EC-2.7.1.107	CRE07.G312400-MONOMER	diacylglycerol kinase	CRE07.G312400	Cre07.g312400
PWY-7221	guanosine ribonucleotides <i>de novo</i> biosynthesis	GDPKIN-RXN	EC-2.7.4.6	CRE12.G558700-MONOMER		CRE12.G558700	Cre12.g558700
PWY-7221	guanosine ribonucleotides <i>de novo</i> biosynthesis	GDPKIN-RXN	EC-2.7.4.6	CRE12.G495550-MONOMER		CRE12.G495550	Cre12.g495550
PWY-7221	guanosine ribonucleotides <i>de novo</i> biosynthesis	GDPKIN-RXN	EC-2.7.4.6	CRE01.G029750-MONOMER		CRE01.G029750	Cre01.g029750
PWY-7221	guanosine ribonucleotides <i>de novo</i> biosynthesis	GDPKIN-RXN	EC-2.7.4.6	CRE06.G249900-MONOMER		CRE06.G249900	Cre06.g249900
PWY-7221	guanosine ribonucleotides <i>de novo</i> biosynthesis	GDPKIN-RXN	EC-2.7.4.6	CRE16.G654300-MONOMER		CRE16.G654300	Cre16.g654300
PWY-7221	guanosine ribonucleotides <i>de novo</i> biosynthesis	GDPKIN-RXN	EC-2.7.4.6	MONOMERIO2-5914		CRE16.G650550	Cre16.g650550
PWY-7221	guanosine ribonucleotides <i>de novo</i> biosynthesis	GDPKIN-RXN	EC-2.7.4.6	CRE07.G325734-MONOMER		CRE07.G325734	Cre07.g325734
PWY-7221	guanosine ribonucleotides <i>de novo</i> biosynthesis	GUANYL-KIN-RXN	EC-2.7.4.8	CRE08.G377350-MONOMER	guanylate kinase	CRE08.G377350	Cre08.g377350
PWY-7221	guanosine ribonucleotides <i>de novo</i> biosynthesis	GUANYL-KIN-RXN	EC-2.7.4.8	CRE09.G394102-MONOMER	guanylate kinase	CRE09.G394102	Cre09.g394102
PWY-7221	guanosine ribonucleotides <i>de novo</i> biosynthesis	GUANYL-KIN-RXN	EC-2.7.4.8	CRE02.G084950-MONOMER	guanylate kinase	CRE02.G084950	Cre02.g084950
PWY-7221	guanosine ribonucleotides <i>de novo</i> biosynthesis	GMP-SYN-GLUT-RXN	EC-6.3.5.2	CRE02.G092900-MONOMER	xanthosine-5'-phosphate:L-glutamine amido-ligase (AMP-forming)	CRE02.G092900	Cre02.g092900
PWY-7221	guanosine ribonucleotides <i>de novo</i> biosynthesis	IMP-DEHYDROG-RXN	EC-1.1.1.205	CRE14.G614300-MONOMER	inosine 5'-monophosphate dehydrogenase	CRE14.G614300	Cre14.g614300
PWYIO2-3	carbon concentration mechanism (Chlamydomonas)	RXNIO2-10	EC-4.2.1.1	GIO2-1952-MONOMER	Carbonic anhydrase	GIO2-1952	Cre09.g415700
PWYIO2-3	carbon concentration mechanism (Chlamydomonas)	TRANS-RXNIO2-1	-	CHLREDRAFT_132235-MONOMER	bicarbonate transporter	CHLREDRAFT_132235	NAR1.4
